"year_of_death","gender","race","age","mortality_rate"
2014,"female","malay",39,3e-04
2014,"female","malay",40,7e-04
2014,"female","malay",41,0.000868120330832452
2014,"female","malay",42,0.00087268994731676
2014,"female","malay",43,0.00087728361737299
2014,"female","malay",44,0.000881901467614462
2014,"female","malay",45,0.0015197890719788
2014,"female","malay",46,0.00152778894590103
2014,"female","malay",47,0.00153583092960281
2014,"female","malay",48,0.00154391524474181
2014,"female","malay",49,0.00155204211414249
2014,"female","malay",50,0.00247033528952013
2014,"female","malay",51,0.00248333865375414
2014,"female","malay",52,0.002496410465167
2014,"female","malay",53,0.00250955108405136
2014,"female","malay",54,0.00252276087259634
2014,"female","malay",55,0.00427122559140645
2014,"female","malay",56,0.00429370849173431
2014,"female","malay",57,0.00431630973767429
2014,"female","malay",58,0.00433902995217468
2014,"female","malay",59,0.00436186976146281
2014,"female","malay",60,0.00602914096821079
2014,"female","malay",61,0.00606087719298983
2014,"female","malay",62,0.0060927804710802
2014,"female","malay",63,0.00612485168181803
2014,"female","malay",64,0.00615709170916809
2014,"female","malay",65,0.0105502865484344
2014,"female","malay",66,0.0106058212037277
2014,"female","malay",67,0.0106616481826394
2014,"female","malay",68,0.0107177690239041
2014,"female","malay",69,0.010774185274356
2014,"female","malay",70,0.0194956172801489
2014,"female","malay",71,0.0195982384156426
2014,"female","malay",72,0.0197013997288233
2014,"female","malay",73,0.0198051040630812
2014,"female","malay",74,0.0199093542767737
2014,"female","malay",75,0.038397523629746
2014,"female","malay",76,0.0385996407219317
2014,"female","malay",77,0.0388028217191584
2014,"female","malay",78,0.0390070722216153
2014,"female","malay",79,0.0392123978589698
2014,"female","malay",80,0.0709234084918283
2014,"female","malay",81,0.0712967355123542
2014,"female","malay",82,0.0716720276536663
2014,"female","malay",83,0.0720492952597779
2014,"female","malay",84,0.0724285487291515
2014,"female","malay",85,0.169993692670179
2014,"female","malay",86,0.169993692670179
2014,"female","malay",87,0.169993692670179
2014,"female","malay",88,0.169993692670179
2014,"female","malay",89,0.169993692670179
2014,"female","malay",90,0.169993692670179
2014,"female","other",0,0.0017
2014,"female","other",1,1e-04
2014,"female","other",2,1e-04
2014,"female","other",3,1e-04
2014,"female","other",4,1e-04
2014,"female","other",5,1e-04
2014,"female","other",6,1e-04
2014,"female","other",7,1e-04
2014,"female","other",8,1e-04
2014,"female","other",9,1e-04
2014,"female","other",10,1e-04
2014,"female","other",11,1e-04
2014,"female","other",12,1e-04
2014,"female","other",13,1e-04
2014,"female","other",14,1e-04
2014,"female","other",15,2e-04
2014,"female","other",16,2e-04
2014,"female","other",17,2e-04
2014,"female","other",18,2e-04
2014,"female","other",19,2e-04
2014,"female","other",20,1e-04
2014,"female","other",21,1e-04
2014,"female","other",22,1e-04
2014,"female","other",23,1e-04
2014,"female","other",24,1e-04
2014,"female","other",25,1e-04
2014,"female","other",26,1e-04
2014,"female","other",27,1e-04
2014,"female","other",28,1e-04
2014,"female","other",29,1e-04
2014,"female","other",30,2e-04
2014,"female","other",31,2e-04
2014,"female","other",32,2e-04
2014,"female","other",33,2e-04
2014,"female","other",34,2e-04
2014,"female","other",35,3e-04
2014,"female","other",36,3e-04
2014,"female","other",37,3e-04
2014,"female","other",38,3e-04
2014,"female","other",39,3e-04
2014,"female","other",40,7e-04
2014,"female","other",41,0.000868120330832452
2014,"female","other",42,0.00087268994731676
2014,"female","other",43,0.00087728361737299
2014,"female","other",44,0.000881901467614462
2014,"female","other",45,0.0015197890719788
2014,"female","other",46,0.00152778894590103
2014,"female","other",47,0.00153583092960281
2014,"female","other",48,0.00154391524474181
2014,"female","other",49,0.00155204211414249
2014,"female","other",50,0.00247033528952013
2014,"female","other",51,0.00248333865375414
2014,"female","other",52,0.002496410465167
2014,"female","other",53,0.00250955108405136
2014,"female","other",54,0.00252276087259634
2014,"female","other",55,0.00427122559140645
2014,"female","other",56,0.00429370849173431
2014,"female","other",57,0.00431630973767429
2014,"female","other",58,0.00433902995217468
2014,"female","other",59,0.00436186976146281
2014,"female","other",60,0.00602914096821079
2014,"female","other",61,0.00606087719298983
2014,"female","other",62,0.0060927804710802
2014,"female","other",63,0.00612485168181803
2014,"female","other",64,0.00615709170916809
2014,"female","other",65,0.0105502865484344
2014,"female","other",66,0.0106058212037277
2014,"female","other",67,0.0106616481826394
2014,"female","other",68,0.0107177690239041
2014,"female","other",69,0.010774185274356
2014,"female","other",70,0.0194956172801489
2014,"female","other",71,0.0195982384156426
2014,"female","other",72,0.0197013997288233
2014,"female","other",73,0.0198051040630812
2014,"female","other",74,0.0199093542767737
2014,"female","other",75,0.038397523629746
2014,"female","other",76,0.0385996407219317
2014,"female","other",77,0.0388028217191584
2014,"female","other",78,0.0390070722216153
2014,"female","other",79,0.0392123978589698
2014,"female","other",80,0.0709234084918283
2014,"female","other",81,0.0712967355123542
2014,"female","other",82,0.0716720276536663
2014,"female","other",83,0.0720492952597779
2014,"female","other",84,0.0724285487291515
2014,"female","other",85,0.169993692670179
2014,"female","other",86,0.169993692670179
2014,"female","other",87,0.169993692670179
2014,"female","other",88,0.169993692670179
2014,"female","other",89,0.169993692670179
2014,"female","other",90,0.169993692670179
2014,"male","chinese",0,0.0019
2014,"male","chinese",1,1e-04
2014,"male","chinese",2,1e-04
2014,"male","chinese",3,1e-04
2014,"male","chinese",4,1e-04
2014,"male","chinese",5,1e-04
2014,"male","chinese",6,1e-04
2014,"male","chinese",7,1e-04
2014,"male","chinese",8,1e-04
2014,"male","chinese",9,1e-04
2014,"male","chinese",10,1e-04
2014,"male","chinese",11,1e-04
2014,"male","chinese",12,1e-04
2014,"male","chinese",13,1e-04
2014,"male","chinese",14,1e-04
2014,"male","chinese",15,3e-04
2014,"male","chinese",16,3e-04
2014,"male","chinese",17,3e-04
2014,"male","chinese",18,3e-04
2014,"male","chinese",19,3e-04
2014,"male","chinese",20,4e-04
2014,"male","chinese",21,4e-04
2014,"male","chinese",22,4e-04
2014,"male","chinese",23,4e-04
2014,"male","chinese",24,4e-04
2014,"male","chinese",25,3e-04
2014,"male","chinese",26,3e-04
2014,"male","chinese",27,3e-04
2014,"male","chinese",28,3e-04
2014,"male","chinese",29,3e-04
2014,"male","chinese",30,5e-04
2014,"male","chinese",31,5e-04
2014,"male","chinese",32,5e-04
2014,"male","chinese",33,5e-04
2014,"male","chinese",34,5e-04
2014,"male","chinese",35,7e-04
2014,"male","chinese",36,7e-04
2014,"male","chinese",37,7e-04
2014,"male","chinese",38,7e-04
2014,"male","chinese",39,7e-04
2014,"male","chinese",40,0.0013
2014,"male","chinese",41,0.0013
2014,"male","chinese",42,0.0013
2014,"male","chinese",43,0.0013
2014,"male","chinese",44,0.0013
2014,"male","chinese",45,0.0017
2014,"male","chinese",46,0.0017
2014,"male","chinese",47,0.0017
2014,"male","chinese",48,0.0017
2014,"male","chinese",49,0.0017
2014,"male","chinese",50,0.003
2014,"male","chinese",51,0.003
2014,"male","chinese",52,0.003
2014,"male","chinese",53,0.003
2014,"male","chinese",54,0.003
2014,"male","chinese",55,0.0058
2014,"male","chinese",56,0.0058
2014,"male","chinese",57,0.0058
2014,"male","chinese",58,0.0058
2014,"male","chinese",59,0.0058
2014,"male","chinese",60,0.0084
2014,"male","chinese",61,0.0084
2014,"male","chinese",62,0.0084
2014,"male","chinese",63,0.0084
2014,"male","chinese",64,0.0084
2014,"male","chinese",65,0.0138
2014,"male","chinese",66,0.0138
2014,"male","chinese",67,0.0138
2014,"male","chinese",68,0.0138
2014,"male","chinese",69,0.0138
2014,"male","chinese",70,0.0243999999999999
2014,"male","chinese",71,0.0243999999999999
2014,"male","chinese",72,0.0243999999999999
2014,"male","chinese",73,0.0243999999999999
2014,"male","chinese",74,0.0243999999999999
2014,"male","chinese",75,0.041
2014,"male","chinese",76,0.041
2014,"male","chinese",77,0.041
2014,"male","chinese",78,0.041
2014,"male","chinese",79,0.041
2014,"male","chinese",80,0.0706
2014,"male","chinese",81,0.0706
2014,"male","chinese",82,0.0706
2014,"male","chinese",83,0.0706
2014,"male","chinese",84,0.0706
2014,"male","chinese",85,0.1285
2014,"male","chinese",86,0.1285
2014,"male","chinese",87,0.1285
2014,"male","chinese",88,0.1285
2014,"male","chinese",89,0.1285
2014,"male","chinese",90,0.1285
2014,"male","indian",0,0.0019
2014,"male","indian",1,1e-04
2014,"male","indian",2,1e-04
2014,"male","indian",3,1e-04
2014,"male","indian",4,1e-04
2014,"male","indian",5,1e-04
2014,"male","indian",6,1e-04
2014,"male","indian",7,1e-04
2014,"male","indian",8,1e-04
2014,"male","indian",9,1e-04
2014,"male","indian",10,1e-04
2014,"male","indian",11,1e-04
2014,"male","indian",12,1e-04
2014,"male","indian",13,1e-04
2014,"male","indian",14,1e-04
2014,"male","indian",15,3e-04
2014,"male","indian",16,3e-04
2014,"male","indian",17,3e-04
2014,"male","indian",18,3e-04
2014,"male","indian",19,3e-04
2014,"male","indian",20,4e-04
2014,"male","indian",21,4e-04
2014,"male","indian",22,4e-04
2014,"male","indian",23,4e-04
2014,"male","indian",24,4e-04
2014,"male","indian",25,3e-04
2014,"male","indian",26,3e-04
2014,"male","indian",27,3e-04
2014,"male","indian",28,3e-04
2014,"male","indian",29,3e-04
2014,"male","indian",30,5e-04
2014,"male","indian",31,5e-04
2014,"male","indian",32,5e-04
2014,"male","indian",33,5e-04
2014,"male","indian",34,5e-04
2014,"male","indian",35,7e-04
2014,"male","indian",36,7e-04
2014,"male","indian",37,7e-04
2014,"male","indian",38,7e-04
2014,"male","indian",39,7e-04
2014,"male","indian",40,0.0013
2014,"male","indian",41,0.00144031849248275
2014,"male","indian",42,0.00144392379346242
2014,"male","indian",43,0.0014475381189705
2014,"male","indian",44,0.00145116149159653
2014,"male","indian",45,0.00190242283675173
2014,"male","indian",46,0.0019071848438723
2014,"male","indian",47,0.00191195877090435
2014,"male","indian",48,0.00191674464768494
2014,"male","indian",49,0.00192154250412582
2014,"male","indian",50,0.00339944535920048
2014,"male","indian",51,0.00340795460472349
2014,"male","indian",52,0.00341648514997387
2014,"male","indian",53,0.00342503704826755
2014,"male","indian",54,0.00343361035305394
2014,"male","indian",55,0.00665492989463802
2014,"male","indian",56,0.00667158803337192
2014,"male","indian",57,0.00668828786955274
2014,"male","indian",58,0.00670502950755453
2014,"male","indian",59,0.00672181305201256
2014,"male","indian",60,0.00975940763891758
2014,"male","indian",61,0.00978383668159476
2014,"male","indian",62,0.00980832687328305
2014,"male","indian",63,0.00983287836704623
2014,"male","indian",64,0.0098574913163312
2014,"male","indian",65,0.0162349867945919
2014,"male","indian",66,0.0162756250382172
2014,"male","indian",67,0.0163163650045519
2014,"male","indian",68,0.016357206948221
2014,"male","indian",69,0.0163981511244868
2014,"male","indian",70,0.0290664076853414
2014,"male","indian",71,0.0291391646128199
2014,"male","indian",72,0.029212103660172
2014,"male","indian",73,0.0292852252832672
2014,"male","indian",74,0.0293585299391156
2014,"male","indian",75,0.0494554402262602
2014,"male","indian",76,0.0495792335039473
2014,"male","indian",77,0.0497033366520052
2014,"male","indian",78,0.049827750446079
2014,"male","indian",79,0.0499524756637552
2014,"male","indian",80,0.086231034726108
2014,"male","indian",81,0.0864468820096072
2014,"male","indian",82,0.0866632695864003
2014,"male","indian",83,0.0868801988089105
2014,"male","indian",84,0.0870976710329461
2014,"male","indian",85,0.158924445593139
2014,"male","indian",86,0.158924445593139
2014,"male","indian",87,0.158924445593139
2014,"male","indian",88,0.158924445593139
2014,"male","indian",89,0.158924445593139
2014,"male","indian",90,0.158924445593139
2014,"male","malay",0,0.0019
2014,"male","malay",1,1e-04
2014,"male","malay",2,1e-04
2014,"male","malay",3,1e-04
2014,"male","malay",4,1e-04
2014,"male","malay",5,1e-04
2014,"male","malay",6,1e-04
2014,"male","malay",7,1e-04
2014,"male","malay",8,1e-04
2014,"male","malay",9,1e-04
2014,"male","malay",10,1e-04
2014,"male","malay",11,1e-04
2014,"male","malay",12,1e-04
2014,"male","malay",13,1e-04
2014,"male","malay",14,1e-04
2014,"male","malay",15,3e-04
2014,"male","malay",16,3e-04
2014,"male","malay",17,3e-04
2014,"male","malay",18,3e-04
2014,"male","malay",19,3e-04
2014,"male","malay",20,4e-04
2014,"male","malay",21,4e-04
2014,"male","malay",22,4e-04
2014,"male","malay",23,4e-04
2014,"male","malay",24,4e-04
2014,"male","malay",25,3e-04
2014,"male","malay",26,3e-04
2014,"male","malay",27,3e-04
2014,"male","malay",28,3e-04
2014,"male","malay",29,3e-04
2014,"male","malay",30,5e-04
2014,"male","malay",31,5e-04
2014,"male","malay",32,5e-04
2014,"male","malay",33,5e-04
2014,"male","malay",34,5e-04
2014,"male","malay",35,7e-04
2014,"male","malay",36,7e-04
2014,"male","malay",37,7e-04
2014,"male","malay",38,7e-04
2014,"male","malay",39,7e-04
2014,"male","malay",40,0.0013
2014,"male","malay",41,0.00161222347154598
2014,"male","malay",42,0.0016207099021597
2014,"male","malay",43,0.0016292410036927
2014,"male","malay",44,0.001637817011284
2014,"male","malay",45,0.00215303451863663
2014,"male","malay",46,0.0021643676733598
2014,"male","malay",47,0.00217576048360398
2014,"male","malay",48,0.00218721326338423
2014,"male","malay",49,0.00219872632836852
2014,"male","malay",50,0.00390052940450547
2014,"male","malay",51,0.00392106103224338
2014,"male","malay",52,0.00394170073447422
2014,"male","malay",53,0.00396244908008109
2014,"male","malay",54,0.00398330664094159
2014,"male","malay",55,0.00774159638442419
2014,"male","malay",56,0.00778234664126843
2014,"male","malay",57,0.00782331139953465
2014,"male","malay",58,0.0078644917883166
2014,"male","malay",59,0.00790588894265135
2014,"male","malay",60,0.0115101782120388
2014,"male","malay",61,0.0115707655502533
2014,"male","malay",62,0.0116316718084258
2014,"male","malay",63,0.011692898665289
2014,"male","malay",64,0.0117544478084118
2014,"male","malay",65,0.0194125272491193
2014,"male","malay",66,0.019514711014859
2014,"male","malay",67,0.0196174326560565
2014,"male","malay",68,0.0197206950039835
2014,"male","malay",69,0.019824500904815
2014,"male","malay",70,0.0352365230841209
2014,"male","malay",71,0.0354220012845686
2014,"male","malay",72,0.0356084558061693
2014,"male","malay",73,0.0357958917880874
2014,"male","malay",74,0.0359843143965391
2014,"male","malay",75,0.060783724664849
2014,"male","malay",76,0.0611036783629035
2014,"male","malay",77,0.0614253162349613
2014,"male","malay",78,0.0617486471461864
2014,"male","malay",79,0.0620736800084077
2014,"male","malay",80,0.107450485826676
2014,"male","malay",81,0.108016084274082
2014,"male","malay",82,0.108584659921649
2014,"male","malay",83,0.109156228440779
2014,"male","malay",84,0.109730805585367
2014,"male","malay",85,0.200773800626084
2014,"male","malay",86,0.200773800626084
2014,"male","malay",87,0.200773800626084
2014,"male","malay",88,0.200773800626084
2014,"male","malay",89,0.200773800626084
2014,"male","malay",90,0.200773800626084
2014,"male","other",0,0.0019
2014,"male","other",1,1e-04
2014,"male","other",2,1e-04
2014,"male","other",3,1e-04
2014,"male","other",4,1e-04
2014,"male","other",5,1e-04
2014,"male","other",6,1e-04
2014,"male","other",7,1e-04
2014,"male","other",8,1e-04
2014,"male","other",9,1e-04
2014,"male","other",10,1e-04
2014,"male","other",11,1e-04
2014,"male","other",12,1e-04
2014,"male","other",13,1e-04
2014,"male","other",14,1e-04
2014,"male","other",15,3e-04
2014,"male","other",16,3e-04
2014,"male","other",17,3e-04
2014,"male","other",18,3e-04
2014,"male","other",19,3e-04
2014,"male","other",20,4e-04
2014,"male","other",21,4e-04
2014,"male","other",22,4e-04
2014,"male","other",23,4e-04
2014,"male","other",24,4e-04
2014,"male","other",25,3e-04
2014,"male","other",26,3e-04
2014,"male","other",27,3e-04
